Start,End,emotion,mfcc_mean,mfcc_var,mfcc_max,mfcc_min,mfcc_range,pitch_mean,pitch_var,pitch_max,pitch_min,pitch_range,energy_mean,energy_var,energy_max,energy_min,energy_range,zcr_mean,zcr_var,zcr_max,zcr_min,zcr_range,gender,actor,context_speaker_id
143.52,149.35,angry,"[-524.1524047851562, 109.35777282714844, -17.58647346496582, 16.725011825561523, -8.722952842712402, 3.215221881866455, -5.434159755706787, -7.819121837615967, -3.7395401000976562, 4.92399263381958, -4.627077102661133, 0.6255694627761841]","[9798.015625, 990.8922119140625, 1099.7510986328125, 568.4223022460938, 650.4856567382812, 239.820068359375, 232.07656860351562, 187.51983642578125, 172.91346740722656, 167.59310913085938, 125.58684539794922, 90.62987518310547]","[-330.6856689453125, 166.13572692871094, 45.22563934326172, 88.56980895996094, 57.327606201171875, 60.78943634033203, 29.94213104248047, 39.4282341003418, 27.26891326904297, 39.6121940612793, 23.090782165527344, 33.89912414550781]","[-689.7640991210938, -22.23861312866211, -127.03050231933594, -38.33265686035156, -88.43376159667969, -36.075984954833984, -51.29286193847656, -47.612586975097656, -59.44011688232422, -31.816333770751953, -35.328033447265625, -25.380260467529297]","[359.07843017578125, 188.3743438720703, 172.25613403320312, 126.9024658203125, 145.76136779785156, 96.86541748046875, 81.23499298095703, 87.04081726074219, 86.70903015136719, 71.42852783203125, 58.41881561279297, 59.27938461303711]",1095.447,736445.44,3966.4019,125.50983,3840.892,0.8148828,2.3799884,10.263439,0.00039345212,10.263045,0.0783497431506849,0.0023207235166292,0.396875,0.015625,0.38125,male,Ses01M_male,Ses01M_male
68.69,71.58,angry,"[-509.8728942871094, 51.792518615722656, -41.98476028442383, 26.494815826416016, -17.742950439453125, -3.459982395172119, -17.08342170715332, 0.1117970421910286, -10.885009765625, -3.5742533206939697, -12.771507263183594, 4.966385364532471]","[11478.3349609375, 1574.029052734375, 1672.8846435546875, 718.8469848632812, 533.7139892578125, 430.7365417480469, 213.4390411376953, 210.83546447753906, 344.3279113769531, 251.79132080078125, 196.2818145751953, 104.37366485595703]","[-227.03260803222656, 146.470947265625, 54.13154602050781, 93.21028137207031, 44.44269561767578, 55.227935791015625, 16.184083938598633, 38.71286392211914, 33.081974029541016, 28.851314544677734, 30.9320068359375, 31.498376846313477]","[-721.4423217773438, -34.706451416015625, -127.03094482421875, -42.87416076660156, -97.15830993652344, -44.17204284667969, -51.04064178466797, -40.649940490722656, -55.582237243652344, -49.372379302978516, -43.97690200805664, -16.418865203857422]","[494.40972900390625, 181.17739868164062, 181.16249084472656, 136.08444213867188, 141.60101318359375, 99.39997863769531, 67.22472381591797, 79.36280822753906, 88.66421508789062, 78.22369384765625, 74.90890502929688, 47.91724395751953]",1829.4365,1185017.8,3974.8276,126.795044,3848.0327,0.8529525,5.361615,13.848433,0.00012147194,13.848311,0.196540948275862,0.0149778315667731,0.55625,0.0375,0.51875,female,Ses03F_female,Ses03F_female
122.0334,123.81,angry,"[-459.91107177734375, 74.54803466796875, -50.730960845947266, 28.90641975402832, -25.792795181274414, 12.034322738647461, -14.83358097076416, -1.9431062936782837, -22.947351455688477, -1.3334195613861084, -13.807551383972168, -2.821388006210327]","[9298.5439453125, 1244.953125, 1552.778564453125, 863.249267578125, 317.6836853027344, 254.80288696289062, 250.36705017089844, 259.7539978027344, 222.3102569580078, 117.41220092773438, 208.3179473876953, 143.74794006347656]","[-311.9476318359375, 132.24749755859375, 21.082626342773438, 103.93973541259766, 13.687557220458984, 54.42720031738281, 25.256629943847656, 37.330604553222656, 13.717008590698242, 28.325000762939453, 20.132776260375977, 22.839616775512695]","[-709.2726440429688, -36.31254959106445, -156.14480590820312, -36.819061279296875, -80.66728210449219, -24.377307891845703, -48.24274826049805, -35.85968780517578, -55.05394744873047, -29.061450958251953, -48.00018310546875, -34.153106689453125]","[397.32501220703125, 168.56004333496094, 177.22743225097656, 140.7587890625, 94.35484313964844, 78.80450439453125, 73.49937438964844, 73.19029235839844, 68.77095794677734, 57.386451721191406, 68.1329574584961, 56.99272155761719]",1700.4457,1202232.8,3971.721,127.636696,3844.0842,0.5691309,0.583742,3.3231165,0.000113273505,3.3230033,0.1661516853932584,0.0078174894564291,0.55,0.053125,0.496875,male,Ses04M_male,Ses04M_male
158.675,166.4244,angry,"[-612.6858520507812, 97.1860580444336, -40.43653106689453, 22.905851364135742, -22.935592651367188, 11.435769081115723, -7.0959906578063965, -1.469009518623352, -6.9815473556518555, -6.834629058837891, -8.181435585021973, -2.6785895824432373]","[7185.1591796875, 710.9193725585938, 1136.4908447265625, 685.6126098632812, 494.8264465332031, 324.3869323730469, 233.0526580810547, 153.56944274902344, 182.06675720214844, 125.23530578613281, 129.93429565429688, 98.81320190429688]","[-416.734130859375, 166.97869873046875, 37.051353454589844, 90.48751831054688, 24.821115493774414, 80.2222900390625, 33.9583740234375, 32.339256286621094, 35.2357177734375, 22.839942932128906, 27.736530303955078, 32.79905700683594]","[-791.904052734375, -2.8264126777648926, -146.95407104492188, -45.571739196777344, -82.67626190185547, -37.20917510986328, -52.952110290527344, -39.40275573730469, -60.180301666259766, -51.810325622558594, -38.69013214111328, -34.22046661376953]","[375.169921875, 169.80511474609375, 184.00543212890625, 136.05926513671875, 107.49737548828125, 117.43146514892578, 86.91048431396484, 71.74201202392578, 95.416015625, 74.6502685546875, 66.42666625976562, 67.01952362060547]",1432.6343,963561.25,3968.0576,125.243546,3842.814,0.05545822,0.02153267,1.080231,6.73153e-05,1.0801636,0.1094919354838709,0.0024908255398022,0.396875,0.025,0.3718749999999999,male,Ses03M_male,Ses03M_male
238.43,241.61,angry,"[-730.304931640625, 99.99288177490234, -15.259173393249512, 36.886356353759766, -9.877753257751465, 21.53962516784668, -7.295397758483887, 0.7560933828353882, -10.99502182006836, -1.2070765495300293, -1.7343553304672241, 4.1905035972595215]","[5764.69287109375, 629.6220703125, 417.7538146972656, 336.9937744140625, 310.7835998535156, 131.8520050048828, 188.6172637939453, 268.0906982421875, 77.15987396240234, 98.8033447265625, 110.22635650634766, 57.441810607910156]","[-481.8556823730469, 156.18093872070312, 50.92239761352539, 109.09760284423828, 14.703361511230469, 73.23219299316406, 21.713409423828125, 38.3134880065918, 16.364849090576172, 27.468841552734375, 30.777820587158203, 30.90535545349121]","[-815.8717651367188, -2.4379806518554688, -90.19338989257812, 6.336906433105469, -90.43609619140625, -15.217544555664062, -43.69266891479492, -51.72137451171875, -38.021663665771484, -32.526092529296875, -32.38755798339844, -15.816394805908203]","[334.0160827636719, 158.61892700195312, 141.11578369140625, 102.76069641113281, 105.13945770263672, 88.44973754882812, 65.40608215332031, 90.03486633300781, 54.386512756347656, 59.99493408203125, 63.16537857055664, 46.72174835205078]",1220.815,944649.8,3968.233,125.43122,3842.8018,0.0054709814,0.00040768387,0.16534829,5.427678e-05,0.16529402,0.0897237460815047,0.00576874348197,0.534375,0.01875,0.515625,male,Ses03M_male,Ses03M_male
6.77,8.46,angry,"[-505.07586669921875, 51.14531707763672, -23.30396270751953, 19.449237823486328, -6.3050312995910645, 8.480067253112793, -3.8250298500061035, 10.261610984802246, -10.627128601074219, 0.4614308476448059, -0.738483726978302, 3.7841782569885254]","[19031.72265625, 1050.3546142578125, 1644.0809326171875, 231.1371612548828, 392.12066650390625, 83.59599304199219, 101.6058349609375, 121.5945053100586, 206.1476287841797, 158.8248291015625, 149.97561645507812, 171.9548797607422]","[-184.44171142578125, 124.99388885498047, 28.837112426757812, 76.53096008300781, 25.84854507446289, 30.6572208404541, 21.606998443603516, 42.71603012084961, 17.96146583557129, 25.09714698791504, 20.305667877197266, 36.756309509277344]","[-651.5978393554688, -30.94715118408203, -114.40740966796875, -10.000595092773438, -53.0784912109375, -22.883377075195312, -33.8610725402832, -19.071195602416992, -46.44424057006836, -47.21215057373047, -35.46485900878906, -47.29231262207031]","[467.1561279296875, 155.9410400390625, 143.24452209472656, 86.53155517578125, 78.92703247070312, 53.54059600830078, 55.46807098388672, 61.78722381591797, 64.40570831298828, 72.30929565429688, 55.77052688598633, 84.04862213134766]",1740.7078,1187960.9,3968.5833,125.36245,3843.2207,2.267712,44.472237,35.42163,0.00081837014,35.42081,0.1723345588235294,0.0176068085667171,0.6375,0.009375,0.6281249999999999,male,Ses01M_male,Ses01M_male
56.8557,58.79,angry,"[-570.4830932617188, 92.2074966430664, -44.57124710083008, 38.26942443847656, -17.075481414794922, 16.187339782714844, -19.606176376342773, -3.2138049602508545, -12.214579582214355, -3.4948151111602783, -22.173179626464844, 4.301241397857666]","[2537.858154296875, 1837.909423828125, 1190.52197265625, 872.9917602539062, 474.3431091308594, 217.04981994628906, 253.00918579101562, 266.4406433105469, 166.0360565185547, 157.24671936035156, 182.09898376464844, 161.7455291748047]","[-436.02264404296875, 157.66311645507812, 35.17250061035156, 99.22140502929688, 34.89878845214844, 63.64287185668945, 29.525638580322266, 39.5056037902832, 32.318336486816406, 33.11179733276367, 12.719810485839844, 43.15573501586914]","[-674.6307373046875, -44.08990478515625, -128.93667602539062, -18.23476791381836, -70.78491973876953, -21.6091365814209, -56.29552459716797, -38.17728042602539, -44.23626708984375, -28.92401885986328, -61.15339279174805, -23.394432067871094]","[238.60809326171875, 201.75302124023438, 164.1091766357422, 117.4561767578125, 105.68370819091797, 85.25200653076172, 85.8211669921875, 77.6828842163086, 76.55460357666016, 62.03581619262695, 73.87319946289062, 66.5501708984375]",1520.8962,1121353.9,3958.2913,129.33864,3828.9526,0.03768579,0.0019991074,0.24546547,0.00054221996,0.24492325,0.142944587628866,0.0094027420969948,0.54375,0.01875,0.5249999999999999,female,Ses03F_female,Ses03F_female
267.83,270.42,angry,"[-690.2658081054688, 113.67782592773438, -8.952014923095703, 31.073230743408203, -0.9149563312530518, 12.874690055847168, -11.294740676879883, 3.23691463470459, -1.1965458393096924, 2.119374990463257, -1.2788434028625488, 6.101869106292725]","[8610.2998046875, 554.4113159179688, 264.67901611328125, 301.7577819824219, 194.7515106201172, 149.88894653320312, 276.273193359375, 78.1917953491211, 93.19213104248047, 90.93334197998047, 136.47134399414062, 72.6346435546875]","[-449.90838623046875, 186.94754028320312, 38.03188705444336, 95.05239868164062, 27.95334243774414, 39.46882629394531, 21.53109359741211, 39.92475509643555, 24.80827522277832, 26.767744064331055, 18.652618408203125, 33.11908721923828]","[-768.0899658203125, -0.2809406518936157, -64.91494750976562, -2.760899066925049, -59.83635330200195, -39.33214569091797, -69.81329345703125, -18.187707901000977, -29.229137420654297, -31.63658905029297, -38.09806823730469, -18.627925872802734]","[318.18157958984375, 187.22848510742188, 102.94683837890625, 97.81330108642578, 87.7896957397461, 78.80097198486328, 91.34439086914062, 58.112464904785156, 54.03741455078125, 58.404335021972656, 56.75068664550781, 51.747013092041016]",903.0442,590860.1,3961.7092,125.6551,3836.0542,0.03691255,0.007896848,0.40071863,0.000180576,0.40053806,0.0516225961538461,0.0017264462081638,0.3875,0.003125,0.384375,male,Ses05M_male,Ses05M_male
298.47,303.53,angry,"[-577.4193725585938, 102.86688995361328, -23.694080352783203, 46.191776275634766, -23.857177734375, 16.063560485839844, -17.91701316833496, -3.2350246906280518, -6.418595790863037, -9.607400894165039, -8.083373069763184, -5.83598518371582]","[5452.1572265625, 955.513916015625, 1202.8927001953125, 906.2091064453125, 586.73974609375, 278.68017578125, 302.3920593261719, 214.34649658203125, 286.43658447265625, 165.2427520751953, 162.78834533691406, 186.22718811035156]","[-424.3767395019531, 158.24533081054688, 55.08485412597656, 122.97151184082031, 34.86656188964844, 66.23870086669922, 31.408527374267578, 38.811622619628906, 40.529457092285156, 30.856075286865234, 25.74791717529297, 40.63953399658203]","[-764.3379516601562, -31.849302291870117, -108.81169128417969, -34.839599609375, -94.91912841796875, -27.793190002441406, -62.190582275390625, -47.55570983886719, -38.60255813598633, -48.616783142089844, -43.21806335449219, -47.866756439208984]","[339.9612121582031, 190.09463500976562, 163.89654541015625, 157.8111114501953, 129.7856903076172, 94.03189086914062, 93.59910583496094, 86.3673324584961, 79.13201904296875, 79.47285461425781, 68.96598052978516, 88.50628662109375]",1292.5912,1125407.0,3973.8962,127.3376,3846.5586,0.09118042,0.017992906,0.8751432,0.00034407154,0.8747991,0.0948779585798816,0.0060207668181698,0.59375,0.0125,0.58125,female,Ses05F_female,Ses05F_female
74.6757,80.267,angry,"[-605.3564453125, 95.07437133789062, -30.106613159179688, 28.668960571289062, -18.943443298339844, 10.959376335144043, -9.94886302947998, -8.442472457885742, -8.045353889465332, 1.5429171323776245, -3.218862533569336, -1.5746976137161255]","[6693.57568359375, 1140.8809814453125, 1741.4876708984375, 802.9005737304688, 633.2760009765625, 347.5660705566406, 235.58811950683594, 257.7298583984375, 187.16909790039062, 177.24012756347656, 118.70110321044922, 146.3641815185547]","[-409.326171875, 159.20457458496094, 55.814239501953125, 108.49649047851562, 29.927940368652344, 72.12022399902344, 36.70689010620117, 38.679718017578125, 31.037609100341797, 31.730907440185547, 27.771577835083008, 38.53895568847656]","[-783.09228515625, -26.323705673217773, -156.03634643554688, -30.901491165161133, -85.65548706054688, -43.79804992675781, -49.839630126953125, -61.91728591918945, -48.92498779296875, -34.57618713378906, -35.670936584472656, -32.9571647644043]","[373.76611328125, 185.5282745361328, 211.8505859375, 139.39797973632812, 115.58342742919922, 115.91827392578125, 86.54652404785156, 100.59700012207031, 79.96260070800781, 66.30709838867188, 63.44251251220703, 71.49612426757812]",1454.6449,1033455.44,3974.3271,126.85899,3847.4683,0.044933952,0.011074746,0.8971731,5.8692414e-05,0.8971144,0.1213448660714285,0.0071816560394909,0.509375,0.025,0.484375,male,Ses03M_male,Ses03M_male
105.76,109.09,angry,"[-429.6751403808594, 71.35295104980469, -20.188974380493164, 16.89691162109375, -11.230084419250488, 14.341626167297363, -8.2314453125, -1.7042572498321533, -7.03748083114624, 2.636701822280884, -9.235136985778809, 0.2878660559654236]","[21362.068359375, 1301.8455810546875, 1386.5806884765625, 793.1307983398438, 431.003173828125, 240.60862731933594, 188.25013732910156, 166.38470458984375, 198.91879272460938, 158.85108947753906, 175.52804565429688, 90.0062484741211]","[-140.77606201171875, 144.63478088378906, 31.202878952026367, 95.09392547607422, 29.984264373779297, 48.51402282714844, 19.963172912597656, 31.794654846191406, 19.500911712646484, 44.31947708129883, 25.6707763671875, 24.039329528808594]","[-648.3375244140625, -49.4571647644043, -103.6480712890625, -37.42886734008789, -67.31275939941406, -34.75574493408203, -53.53922653198242, -43.58454895019531, -48.37250900268555, -31.129196166992188, -40.12168502807617, -35.86407470703125]","[507.56146240234375, 194.09194946289062, 134.8509521484375, 132.52279663085938, 97.29702758789062, 83.26976776123047, 73.50239562988281, 75.37920379638672, 67.87342071533203, 75.44866943359375, 65.79246520996094, 59.903404235839844]",1384.8818,996181.0,3972.8206,125.26923,3847.5513,5.4661937,176.65112,74.03964,0.0007101139,74.03893,0.1238304640718562,0.0102273641748594,0.56875,0.0125,0.55625,male,Ses01M_male,Ses01M_male
101.84,107.87,angry,"[-410.45623779296875, 86.02770233154297, -47.38774490356445, 17.3654842376709, -11.538474082946777, 3.466822862625122, -14.489424705505371, -7.361871242523193, -8.465642929077148, -2.266254425048828, -8.568938255310059, 2.033179998397827]","[11991.0146484375, 1027.326904296875, 1208.338134765625, 586.998291015625, 314.7301330566406, 228.080810546875, 322.3578796386719, 191.7416534423828, 283.0643310546875, 183.70994567871094, 145.46310424804688, 130.2886505126953]","[-152.72715759277344, 155.914794921875, 37.79780197143555, 97.64706420898438, 35.453941345214844, 45.639892578125, 30.738872528076172, 25.45755386352539, 31.240070343017578, 32.700984954833984, 22.476715087890625, 36.21471405029297]","[-629.869873046875, -14.742334365844727, -131.15316772460938, -45.752193450927734, -67.36473846435547, -37.828887939453125, -71.58198547363281, -48.316925048828125, -57.26514434814453, -58.19300079345703, -50.888118743896484, -35.67332077026367]","[477.1427001953125, 170.65713500976562, 168.9509735107422, 143.39926147460938, 102.81867980957031, 83.46878051757812, 102.32086181640625, 73.77447509765625, 88.50521850585938, 90.89398193359375, 73.36483764648438, 71.88803100585938]",1585.1924,1065234.1,3972.7507,127.44181,3845.3088,3.951848,67.54847,60.213806,0.0012771811,60.21253,0.1279025248344371,0.0038507272276897,0.496875,0.021875,0.475,female,Ses01F_female,Ses01F_female
31.203,34.5207,angry,"[-562.78857421875, 88.36846923828125, -34.6129150390625, 10.709712028503418, -23.581897735595703, 15.609966278076172, -15.843433380126953, -12.936367988586426, -6.919812202453613, 2.1478419303894043, -13.49450397491455, 0.019311560317873955]","[5668.8193359375, 1143.9337158203125, 995.1310424804688, 661.9017333984375, 351.1995849609375, 246.6049346923828, 281.1176452636719, 369.7598876953125, 254.5139617919922, 249.47048950195312, 176.24066162109375, 142.6287384033203]","[-423.923583984375, 146.92762756347656, 42.25019073486328, 73.23590087890625, 22.355802536010742, 57.74756622314453, 29.389774322509766, 24.946374893188477, 30.4161376953125, 40.229888916015625, 23.478912353515625, 31.660633087158203]","[-735.6261596679688, -15.280980110168457, -107.65494537353516, -49.8387451171875, -75.16018676757812, -23.13977813720703, -58.241966247558594, -66.69200134277344, -60.080039978027344, -48.88298034667969, -38.783355712890625, -30.237028121948242]","[311.70257568359375, 162.20860290527344, 149.90513610839844, 123.07464599609375, 97.5159912109375, 80.88734436035156, 87.63174438476562, 91.63837432861328, 90.49617767333984, 89.11286926269531, 62.26226806640625, 61.89765930175781]",1480.7448,1137284.5,3974.5984,130.32932,3844.269,0.14807545,0.057770167,1.3724502,0.0001402488,1.37231,0.1312876506024096,0.0068244055854441,0.490625,0.03125,0.459375,male,Ses03M_male,Ses03M_male
111.1763,112.7157,angry,"[-690.405029296875, 102.92965698242188, 9.882237434387207, 38.07107162475586, 5.049450397491455, 5.8252081871032715, 7.058887958526611, -8.40820598602295, -12.588136672973633, -9.110223770141602, -10.151927947998047, 7.360478401184082]","[9950.1494140625, 588.8402709960938, 222.3091278076172, 1114.773193359375, 279.2569580078125, 107.41704559326172, 99.57218170166016, 137.71871948242188, 206.78060913085938, 158.4043426513672, 353.5819396972656, 80.55406951904297]","[-513.2294311523438, 168.87176513671875, 44.69074249267578, 132.34799194335938, 51.62275695800781, 27.637964248657227, 38.67363357543945, 15.744574546813965, 10.592048645019531, 11.078408241271973, 20.38266372680664, 26.508195877075195]","[-788.4603271484375, 39.62743377685547, -33.65186309814453, 2.317617177963257, -50.15492248535156, -34.554534912109375, -14.14810848236084, -59.3485107421875, -44.88901138305664, -41.345306396484375, -54.82794952392578, -21.199974060058594]","[275.23089599609375, 129.24432373046875, 78.34260559082031, 130.03038024902344, 101.77767944335938, 62.19249725341797, 52.82174301147461, 75.09308624267578, 55.48106002807617, 52.42371368408203, 75.21061706542969, 47.708168029785156]",895.343,854593.06,3454.9417,129.51051,3325.4312,0.11325087,0.032657843,0.60752004,0.00012006401,0.6074,0.047564935064935,0.0004827321876581,0.1125,0.009375,0.103125,male,Ses04M_male,Ses04M_male
152.29,154.61,angry,"[-599.219482421875, 93.9552001953125, -32.20694351196289, 11.73029899597168, -11.40464973449707, 14.580615043640137, -6.622006893157959, -4.489686489105225, -11.24395751953125, -5.394816875457764, -5.887096881866455, 4.756246566772461]","[19366.958984375, 509.3453063964844, 1866.6806640625, 528.9249877929688, 410.2828369140625, 204.75613403320312, 408.3247985839844, 148.04910278320312, 285.6879577636719, 184.71035766601562, 163.69509887695312, 155.02304077148438]","[-348.0387268066406, 149.01458740234375, 51.1597900390625, 70.69290161132812, 24.149898529052734, 52.52569580078125, 40.30816650390625, 35.70370101928711, 38.79530334472656, 32.57772445678711, 23.741622924804688, 33.54035568237305]","[-776.1572265625, 0.7329118251800537, -120.33826446533203, -45.42359161376953, -68.02491760253906, -19.445697784423828, -74.30134582519531, -38.861717224121094, -57.64606475830078, -43.96830749511719, -48.74986267089844, -24.501834869384766]","[428.1184997558594, 148.28167724609375, 171.498046875, 116.11649322509766, 92.17481994628906, 71.97138977050781, 114.60951232910156, 74.56541442871094, 96.44136810302734, 76.54603576660156, 72.49148559570312, 58.04219055175781]",1265.8533,809917.44,3973.1782,132.20465,3840.9736,0.25492045,0.2787861,2.521564,9.556278e-05,2.5214684,0.1104613733905579,0.0060973897365258,0.590625,0.01875,0.5718749999999999,male,Ses03M_male,Ses03M_male
171.5438,175.7488,angry,"[-494.2223815917969, 78.70590209960938, -36.181697845458984, 37.540016174316406, -14.876152992248535, 4.603934288024902, -14.239486694335938, 3.9280200004577637, -14.035385131835938, -5.691180229187012, -12.583453178405762, 0.7368468642234802]","[8978.83984375, 1063.8223876953125, 995.4334106445312, 891.0885620117188, 478.4184265136719, 308.0238037109375, 216.71998596191406, 176.5224609375, 256.9649658203125, 145.6279754638672, 202.5187225341797, 150.33750915527344]","[-306.26507568359375, 180.67022705078125, 34.35478591918945, 99.67596435546875, 34.36064910888672, 60.395606994628906, 23.991785049438477, 39.81402587890625, 19.815113067626953, 34.58656311035156, 23.448883056640625, 32.20378494262695]","[-724.4974975585938, -47.79937744140625, -142.1473388671875, -23.010181427001953, -67.62297058105469, -45.81422805786133, -53.78858184814453, -39.976566314697266, -55.91028594970703, -45.5396614074707, -53.993072509765625, -32.52482604980469]","[418.232421875, 228.4696044921875, 176.5021209716797, 122.68614196777344, 101.9836196899414, 106.2098388671875, 77.78036499023438, 79.79058837890625, 75.72540283203125, 80.126220703125, 77.44195556640625, 64.72860717773438]",1572.8391,1077712.5,3974.2915,125.309685,3848.982,0.35163137,0.31258115,3.8709712,0.00030692993,3.8706644,0.1293868764845605,0.0046842375370963,0.44375,0.009375,0.4343749999999999,female,Ses02F_female,Ses02F_female
90.305,93.8825,angry,"[-625.9942626953125, 93.46600341796875, -34.43268966674805, 32.32444763183594, -19.109880447387695, 13.799737930297852, -17.0685977935791, -4.053924083709717, -10.50399112701416, 0.4278145134449005, -8.077522277832031, 4.242255210876465]","[7962.64990234375, 1122.7760009765625, 2053.501708984375, 846.322509765625, 346.0445251464844, 383.72808837890625, 186.2686004638672, 274.07550048828125, 190.7100830078125, 189.993896484375, 196.74588012695312, 145.0421905517578]","[-452.73614501953125, 162.40858459472656, 47.626251220703125, 119.46530151367188, 31.429851531982422, 56.14875030517578, 20.418716430664062, 36.413902282714844, 27.965679168701172, 36.441162109375, 35.65074157714844, 41.410560607910156]","[-791.115234375, -2.3041317462921143, -162.62933349609375, -17.90264320373535, -66.80271911621094, -43.64707565307617, -54.424766540527344, -52.89624786376953, -47.482627868652344, -32.64247131347656, -45.58673095703125, -29.27750587463379]","[338.37908935546875, 164.7127227783203, 210.25558471679688, 137.36795043945312, 98.23257446289062, 99.79582214355469, 74.8434829711914, 89.31015014648438, 75.44830322265625, 69.08363342285156, 81.23747253417969, 70.68806457519531]",1553.8861,1163605.4,3970.8767,125.38664,3845.49,0.02638689,0.002655491,0.3779621,8.247257e-05,0.37787965,0.1462377793296089,0.0100666712455574,0.634375,0.025,0.609375,female,Ses03F_female,Ses03F_female
81.46,82.89,angry,"[-644.906982421875, 106.8774185180664, -30.44983673095703, 46.58528518676758, -9.939056396484375, 20.344818115234375, -12.118160247802734, -6.277843952178955, -10.615306854248047, 0.17641714215278625, -14.60942554473877, 5.836008548736572]","[5937.2509765625, 1278.0145263671875, 589.0087280273438, 1332.9149169921875, 261.19232177734375, 569.39111328125, 120.1422119140625, 192.1241912841797, 87.36546325683594, 78.20890045166016, 99.12213134765625, 92.07392120361328]","[-513.4161376953125, 177.6051025390625, 29.35403060913086, 118.86566162109375, 22.25944709777832, 56.79439163208008, 18.415084838867188, 26.182025909423828, 16.1162109375, 18.792287826538086, 7.812607288360596, 26.484878540039062]","[-777.5223999023438, -18.429161071777344, -83.74827575683594, -35.012306213378906, -56.00095748901367, -30.047773361206055, -37.422977447509766, -37.99872589111328, -36.191383361816406, -28.402629852294922, -39.05754470825195, -14.742302894592285]","[264.10626220703125, 196.03427124023438, 113.10231018066406, 153.87796020507812, 78.26040649414062, 86.8421630859375, 55.83806228637695, 64.18075561523438, 52.307594299316406, 47.194915771484375, 46.87015151977539, 41.22718048095703]",1435.6218,1165856.9,3960.6633,133.03146,3827.6318,0.014980093,0.00027398305,0.07900504,0.00017659552,0.07882845,0.0950520833333333,0.0054962158203125,0.471875,0.025,0.4468749999999999,male,Ses04M_male,Ses04M_male
109.19,114.1025,angry,"[-401.86895751953125, 82.657470703125, -38.549747467041016, 16.181108474731445, -15.460203170776367, 10.421280860900879, -9.05949878692627, -6.446321487426758, -9.59138298034668, -5.757809162139893, -7.1127190589904785, 0.7609207630157471]","[8743.326171875, 1343.8941650390625, 952.0208129882812, 652.8297729492188, 410.0540466308594, 290.5161437988281, 250.74412536621094, 218.5807342529297, 167.68226623535156, 231.8351593017578, 128.60316467285156, 133.4478759765625]","[-195.06643676757812, 170.94004821777344, 43.54217529296875, 90.04837799072266, 28.511816024780273, 45.07011413574219, 28.717227935791016, 35.21794891357422, 22.471084594726562, 30.884166717529297, 25.170211791992188, 30.909217834472656]","[-614.3213500976562, -7.932291030883789, -149.63433837890625, -52.88114929199219, -73.83736419677734, -34.29618835449219, -60.21453857421875, -44.83403396606445, -46.394073486328125, -46.74498748779297, -36.53133010864258, -40.596961975097656]","[419.2549133300781, 178.87234497070312, 193.176513671875, 142.92953491210938, 102.34918212890625, 79.36630249023438, 88.9317626953125, 80.05198669433594, 68.86515808105469, 77.629150390625, 61.701541900634766, 71.50617980957031]",1488.494,1071116.1,3971.6738,126.18829,3845.4856,6.4770546,166.6734,65.209854,0.0012661358,65.20859,0.1235708841463414,0.0041896536708138,0.4,0.025,0.375,male,Ses01M_male,Ses01M_male
174.24,178.54,angry,"[-568.0328369140625, 92.22268676757812, -34.88490295410156, 28.518592834472656, -26.164485931396484, 13.102944374084473, -8.192234992980957, -4.479822635650635, -7.423508644104004, -0.01660347357392311, -8.700606346130371, -0.1439737230539322]","[9014.2060546875, 1347.4820556640625, 1734.0079345703125, 711.690185546875, 676.440185546875, 450.9150695800781, 421.15350341796875, 257.3346252441406, 187.5796356201172, 166.7606201171875, 152.3994598388672, 95.1308822631836]","[-368.1166687011719, 168.2413787841797, 52.125152587890625, 91.80401611328125, 35.046321868896484, 65.74308776855469, 37.070823669433594, 33.2192268371582, 30.551685333251953, 38.73805236816406, 26.057567596435547, 26.933090209960938]","[-777.1137084960938, -24.028308868408203, -118.11709594726562, -33.01228713989258, -107.76602172851562, -38.450923919677734, -69.99142456054688, -45.30860137939453, -48.368370056152344, -30.271484375, -42.327247619628906, -31.850393295288086]","[408.9970397949219, 192.26968383789062, 170.24224853515625, 124.81629943847656, 142.81234741210938, 104.19401550292969, 107.06224822998047, 78.52783203125, 78.92005920410156, 69.00953674316406, 68.38481140136719, 58.783485412597656]",1605.7378,1342997.9,3974.5962,125.00649,3849.5896,0.09628366,0.05155002,2.1786382,7.067877e-05,2.1785676,0.1361586426914153,0.0078422634418352,0.53125,0.025,0.50625,male,Ses03M_male,Ses03M_male
