relative path,actor,word,emotion,gender
OAF_gap_disgust.wav,OAF,gap,disgust,female
OAF_thin_angry.wav,OAF,thin,angry,female
YAF_moon_happy.wav,YAF,moon,happy,female
YAF_voice_happy.wav,YAF,voice,happy,female
YAF_bone_happy.wav,YAF,bone,happy,female
OAF_vine_disgust.wav,OAF,vine,disgust,female
YAF_week_sad.wav,YAF,week,sad,female
YAF_haze_fear.wav,YAF,haze,fear,female
OAF_wag_happy.wav,OAF,wag,happy,female
OAF_cab_neutral.wav,OAF,cab,neutral,female
OAF_met_angry.wav,OAF,met,angry,female
OAF_chair_disgust.wav,OAF,chair,disgust,female
OAF_shawl_fear.wav,OAF,shawl,fear,female
YAF_book_disgust.wav,YAF,book,disgust,female
YAF_dime_angry.wav,YAF,dime,angry,female
OAF_white_neutral.wav,OAF,white,neutral,female
YAF_gaze_neutral.wav,YAF,gaze,neutral,female
YAF_shirt_fear.wav,YAF,shirt,fear,female
YAF_time_happy.wav,YAF,time,happy,female
OAF_fit_ps.wav,OAF,fit,ps,female
OAF_cheek_sad.wav,OAF,cheek,sad,female
YAF_merge_happy.wav,YAF,merge,happy,female
OAF_young_ps.wav,OAF,young,ps,female
OAF_death_neutral.wav,OAF,death,neutral,female
OAF_pike_angry.wav,OAF,pike,angry,female
YAF_kill_happy.wav,YAF,kill,happy,female
OAF_week_angry.wav,OAF,week,angry,female
YAF_ton_fear.wav,YAF,ton,fear,female
YAF_lean_ps.wav,YAF,lean,ps,female
YAF_get_neutral.wav,YAF,get,neutral,female
OAF_said_fear.wav,OAF,said,fear,female
YAF_seize_sad.wav,YAF,seize,sad,female
YAF_phone_angry.wav,YAF,phone,angry,female
YAF_chalk_neutral.wav,YAF,chalk,neutral,female
OAF_food_sad.wav,OAF,food,sad,female
OAF_pearl_ps.wav,OAF,pearl,ps,female
YAF_food_disgust.wav,YAF,food,disgust,female
YAF_lease_ps.wav,YAF,lease,ps,female
YAF_limb_disgust.wav,YAF,limb,disgust,female
OAF_sub_ps.wav,OAF,sub,ps,female
OAF_hit_fear.wav,OAF,hit,fear,female
OAF_should_neutral.wav,OAF,should,neutral,female
OAF_size_fear.wav,OAF,size,fear,female
YAF_walk_sad.wav,YAF,walk,sad,female
OAF_ring_neutral.wav,OAF,ring,neutral,female
YAF_good_happy.wav,YAF,good,happy,female
OAF_dodge_fear.wav,OAF,dodge,fear,female
OAF_tool_neutral.wav,OAF,tool,neutral,female
YAF_page_ps.wav,YAF,page,ps,female
OAF_love_sad.wav,OAF,love,sad,female
YAF_page_fear.wav,YAF,page,fear,female
YAF_tire_ps.wav,YAF,tire,ps,female
YAF_wife_happy.wav,YAF,wife,happy,female
OAF_walk_neutral.wav,OAF,walk,neutral,female
YAF_room_ps.wav,YAF,room,ps,female
YAF_hate_happy.wav,YAF,hate,happy,female
YAF_soup_ps.wav,YAF,soup,ps,female
OAF_puff_neutral.wav,OAF,puff,neutral,female
YAF_tape_fear.wav,YAF,tape,fear,female
OAF_mess_ps.wav,OAF,mess,ps,female
OAF_hush_sad.wav,OAF,hush,sad,female
OAF_death_fear.wav,OAF,death,fear,female
YAF_join_fear.wav,YAF,join,fear,female
YAF_neat_neutral.wav,YAF,neat,neutral,female
OAF_seize_fear.wav,OAF,seize,fear,female
YAF_jug_happy.wav,YAF,jug,happy,female
OAF_half_angry.wav,OAF,half,angry,female
OAF_keep_angry.wav,OAF,keep,angry,female
YAF_bean_happy.wav,YAF,bean,happy,female
YAF_walk_fear.wav,YAF,walk,fear,female
YAF_page_happy.wav,YAF,page,happy,female
YAF_south_happy.wav,YAF,south,happy,female
OAF_road_happy.wav,OAF,road,happy,female
OAF_red_disgust.wav,OAF,red,disgust,female
OAF_good_fear.wav,OAF,good,fear,female
OAF_hit_happy.wav,OAF,hit,happy,female
OAF_gun_angry.wav,OAF,gun,angry,female
YAF_rose_neutral.wav,YAF,rose,neutral,female
OAF_room_disgust.wav,OAF,room,disgust,female
YAF_said_neutral.wav,YAF,said,neutral,female
OAF_gun_fear.wav,OAF,gun,fear,female
YAF_shall_ps.wav,YAF,shall,ps,female
YAF_jug_ps.wav,YAF,jug,ps,female
OAF_fat_fear.wav,OAF,fat,fear,female
YAF_rain_fear.wav,YAF,rain,fear,female
YAF_rush_ps.wav,YAF,rush,ps,female
YAF_ring_ps.wav,YAF,ring,ps,female
YAF_goal_happy.wav,YAF,goal,happy,female
OAF_soup_happy.wav,OAF,soup,happy,female
YAF_bar_ps.wav,YAF,bar,ps,female
OAF_rat_neutral.wav,OAF,rat,neutral,female
OAF_chain_fear.wav,OAF,chain,fear,female
OAF_young_neutral.wav,OAF,young,neutral,female
YAF_tough_neutral.wav,YAF,tough,neutral,female
YAF_raise_ps.wav,YAF,raise,ps,female
OAF_home_happy.wav,OAF,home,happy,female
YAF_shall_neutral.wav,YAF,shall,neutral,female
OAF_jar_ps.wav,OAF,jar,ps,female
YAF_wire_disgust.wav,YAF,wire,disgust,female
OAF_home_neutral.wav,OAF,home,neutral,female
YAF_doll_ps.wav,YAF,doll,ps,female
YAF_check_disgust.wav,YAF,check,disgust,female
OAF_rat_ps.wav,OAF,rat,ps,female
OAF_ditch_happy.wav,OAF,ditch,happy,female
OAF_pool_sad.wav,OAF,pool,sad,female
YAF_mob_angry.wav,YAF,mob,angry,female
YAF_nice_happy.wav,YAF,nice,happy,female
OAF_hit_sad.wav,OAF,hit,sad,female
YAF_door_ps.wav,YAF,door,ps,female
YAF_chief_happy.wav,YAF,chief,happy,female
YAF_thumb_neutral.wav,YAF,thumb,neutral,female
OAF_get_fear.wav,OAF,get,fear,female
OAF_sour_angry.wav,OAF,sour,angry,female
YAF_door_happy.wav,YAF,door,happy,female
YAF_pass_ps.wav,YAF,pass,ps,female
OAF_cause_neutral.wav,OAF,cause,neutral,female
OAF_witch_disgust.wav,OAF,witch,disgust,female
OAF_chair_angry.wav,OAF,chair,angry,female
YAF_deep_angry.wav,YAF,deep,angry,female
OAF_soup_disgust.wav,OAF,soup,disgust,female
YAF_loaf_disgust.wav,YAF,loaf,disgust,female
OAF_pool_fear.wav,OAF,pool,fear,female
YAF_dab_ps.wav,YAF,dab,ps,female
YAF_moon_sad.wav,YAF,moon,sad,female
YAF_vine_happy.wav,YAF,vine,happy,female
OAF_thought_sad.wav,OAF,thought,sad,female
OAF_walk_angry.wav,OAF,walk,angry,female
OAF_sub_happy.wav,OAF,sub,happy,female
YAF_lid_disgust.wav,YAF,lid,disgust,female
OAF_hit_neutral.wav,OAF,hit,neutral,female
YAF_join_sad.wav,YAF,join,sad,female
OAF_hate_angry.wav,OAF,hate,angry,female
OAF_youth_ps.wav,OAF,youth,ps,female
OAF_wife_angry.wav,OAF,wife,angry,female
OAF_yes_ps.wav,OAF,yes,ps,female
YAF_lean_sad.wav,YAF,lean,sad,female
OAF_laud_disgust.wav,OAF,laud,disgust,female
OAF_good_angry.wav,OAF,good,angry,female
YAF_road_fear.wav,YAF,road,fear,female
YAF_rush_neutral.wav,YAF,rush,neutral,female
YAF_reach_neutral.wav,YAF,reach,neutral,female
YAF_fall_disgust.wav,YAF,fall,disgust,female
YAF_food_fear.wav,YAF,food,fear,female
YAF_ton_disgust.wav,YAF,ton,disgust,female
YAF_join_disgust.wav,YAF,join,disgust,female
YAF_yes_angry.wav,YAF,yes,angry,female
OAF_hurl_disgust.wav,OAF,hurl,disgust,female
YAF_loaf_fear.wav,YAF,loaf,fear,female
OAF_deep_sad.wav,OAF,deep,sad,female
OAF_time_sad.wav,OAF,time,sad,female
YAF_sheep_happy.wav,YAF,sheep,happy,female
OAF_third_happy.wav,OAF,third,happy,female
YAF_rush_sad.wav,YAF,rush,sad,female
YAF_knock_fear.wav,YAF,knock,fear,female
YAF_ripe_neutral.wav,YAF,ripe,neutral,female
YAF_south_fear.wav,YAF,south,fear,female
YAF_week_happy.wav,YAF,week,happy,female
OAF_kill_angry.wav,OAF,kill,angry,female
OAF_germ_ps.wav,OAF,germ,ps,female
YAF_pike_happy.wav,YAF,pike,happy,female
OAF_date_neutral.wav,OAF,date,neutral,female
YAF_pad_angry.wav,YAF,pad,angry,female
YAF_chief_ps.wav,YAF,chief,ps,female
OAF_reach_happy.wav,OAF,reach,happy,female
OAF_time_angry.wav,OAF,time,angry,female
YAF_rat_sad.wav,YAF,rat,sad,female
OAF_rat_happy.wav,OAF,rat,happy,female
YAF_late_ps.wav,YAF,late,ps,female
OAF_dime_happy.wav,OAF,dime,happy,female
YAF_wheat_neutral.wav,YAF,wheat,neutral,female
YAF_pass_neutral.wav,YAF,pass,neutral,female
OAF_calm_fear.wav,OAF,calm,fear,female
OAF_wag_ps.wav,OAF,wag,ps,female
OAF_team_sad.wav,OAF,team,sad,female
OAF_beg_neutral.wav,OAF,beg,neutral,female
YAF_mop_disgust.wav,YAF,mop,disgust,female
OAF_match_disgust.wav,OAF,match,disgust,female
YAF_life_fear.wav,YAF,life,fear,female
OAF_wag_fear.wav,OAF,wag,fear,female
YAF_cab_angry.wav,YAF,cab,angry,female
OAF_bone_angry.wav,OAF,bone,angry,female
OAF_choice_happy.wav,OAF,choice,happy,female
OAF_bean_disgust.wav,OAF,bean,disgust,female
YAF_pool_ps.wav,YAF,pool,ps,female
YAF_tip_neutral.wav,YAF,tip,neutral,female
YAF_judge_fear.wav,YAF,judge,fear,female
OAF_moon_angry.wav,OAF,moon,angry,female
YAF_thin_happy.wav,YAF,thin,happy,female
OAF_size_happy.wav,OAF,size,happy,female
OAF_haze_ps.wav,OAF,haze,ps,female
OAF_sail_happy.wav,OAF,sail,happy,female
YAF_make_ps.wav,YAF,make,ps,female
YAF_such_angry.wav,YAF,such,angry,female
OAF_cool_sad.wav,OAF,cool,sad,female
OAF_which_neutral.wav,OAF,which,neutral,female
OAF_base_angry.wav,OAF,base,angry,female
OAF_dime_disgust.wav,OAF,dime,disgust,female
OAF_red_sad.wav,OAF,red,sad,female
YAF_doll_disgust.wav,YAF,doll,disgust,female
YAF_laud_fear.wav,YAF,laud,fear,female
YAF_sure_fear.wav,YAF,sure,fear,female
YAF_perch_neutral.wav,YAF,perch,neutral,female
OAF_love_disgust.wav,OAF,love,disgust,female
YAF_white_ps.wav,YAF,white,ps,female
YAF_chief_disgust.wav,YAF,chief,disgust,female
YAF_shawl_angry.wav,YAF,shawl,angry,female
YAF_tip_fear.wav,YAF,tip,fear,female
OAF_calm_ps.wav,OAF,calm,ps,female
OAF_keep_fear.wav,OAF,keep,fear,female
YAF_lease_fear.wav,YAF,lease,fear,female
YAF_choice_sad.wav,YAF,choice,sad,female
YAF_void_sad.wav,YAF,void,sad,female
YAF_rag_angry.wav,YAF,rag,angry,female
OAF_sub_fear.wav,OAF,sub,fear,female
YAF_rough_fear.wav,YAF,rough,fear,female
YAF_walk_happy.wav,YAF,walk,happy,female
YAF_haze_neutral.wav,YAF,haze,neutral,female
OAF_vine_angry.wav,OAF,vine,angry,female
YAF_thought_fear.wav,YAF,thought,fear,female
YAF_keg_disgust.wav,YAF,keg,disgust,female
YAF_rain_sad.wav,YAF,rain,sad,female
OAF_cheek_disgust.wav,OAF,cheek,disgust,female
OAF_phone_neutral.wav,OAF,phone,neutral,female
OAF_deep_happy.wav,OAF,deep,happy,female
YAF_ton_angry.wav,YAF,ton,angry,female
OAF_door_angry.wav,OAF,door,angry,female
YAF_sour_happy.wav,YAF,sour,happy,female
OAF_soap_ps.wav,OAF,soap,ps,female
OAF_mill_disgust.wav,OAF,mill,disgust,female
OAF_pole_disgust.wav,OAF,pole,disgust,female
OAF_nice_angry.wav,OAF,nice,angry,female
OAF_pad_disgust.wav,OAF,pad,disgust,female
OAF_door_neutral.wav,OAF,door,neutral,female
OAF_fail_disgust.wav,OAF,fail,disgust,female
YAF_chair_fear.wav,YAF,chair,fear,female
YAF_which_sad.wav,YAF,which,sad,female
OAF_shout_disgust.wav,OAF,shout,disgust,female
OAF_jar_neutral.wav,OAF,jar,neutral,female
YAF_wag_neutral.wav,YAF,wag,neutral,female
YAF_witch_happy.wav,YAF,witch,happy,female
OAF_soup_sad.wav,OAF,soup,sad,female
YAF_fail_sad.wav,YAF,fail,sad,female
YAF_should_disgust.wav,YAF,should,disgust,female
OAF_note_neutral.wav,OAF,note,neutral,female
YAF_home_angry.wav,YAF,home,angry,female
OAF_sour_ps.wav,OAF,sour,ps,female
YAF_tool_sad.wav,YAF,tool,sad,female
YAF_lose_disgust.wav,YAF,lose,disgust,female
OAF_wheat_ps.wav,OAF,wheat,ps,female
YAF_lot_ps.wav,YAF,lot,ps,female
OAF_cheek_fear.wav,OAF,cheek,fear,female
YAF_peg_ps.wav,YAF,peg,ps,female
YAF_soup_angry.wav,YAF,soup,angry,female
OAF_late_neutral.wav,OAF,late,neutral,female
OAF_raise_fear.wav,OAF,raise,fear,female
YAF_lease_disgust.wav,YAF,lease,disgust,female
OAF_gas_happy.wav,OAF,gas,happy,female
YAF_raid_fear.wav,YAF,raid,fear,female
OAF_goal_angry.wav,OAF,goal,angry,female
OAF_raise_angry.wav,OAF,raise,angry,female
YAF_white_fear.wav,YAF,white,fear,female
OAF_choice_ps.wav,OAF,choice,ps,female
YAF_mob_neutral.wav,YAF,mob,neutral,female
OAF_pass_sad.wav,OAF,pass,sad,female
YAF_goal_ps.wav,YAF,goal,ps,female
YAF_shack_angry.wav,YAF,shack,angry,female
YAF_shirt_happy.wav,YAF,shirt,happy,female
OAF_keg_sad.wav,OAF,keg,sad,female
YAF_road_angry.wav,YAF,road,angry,female
YAF_wash_disgust.wav,YAF,wash,disgust,female
OAF_page_angry.wav,OAF,page,angry,female
YAF_void_neutral.wav,YAF,void,neutral,female
OAF_bean_angry.wav,OAF,bean,angry,female
YAF_keep_happy.wav,YAF,keep,happy,female
YAF_half_happy.wav,YAF,half,happy,female
OAF_luck_disgust.wav,OAF,luck,disgust,female
OAF_ring_sad.wav,OAF,ring,sad,female
OAF_door_sad.wav,OAF,door,sad,female
YAF_seize_ps.wav,YAF,seize,ps,female
OAF_boat_fear.wav,OAF,boat,fear,female
OAF_cool_ps.wav,OAF,cool,ps,female
YAF_join_ps.wav,YAF,join,ps,female
OAF_doll_fear.wav,OAF,doll,fear,female
YAF_chat_sad.wav,YAF,chat,sad,female
YAF_thought_angry.wav,YAF,thought,angry,female
OAF_wire_ps.wav,OAF,wire,ps,female
YAF_met_fear.wav,YAF,met,fear,female
YAF_soup_disgust.wav,YAF,soup,disgust,female
OAF_pick_fear.wav,OAF,pick,fear,female
OAF_witch_sad.wav,OAF,witch,sad,female
OAF_get_sad.wav,OAF,get,sad,female
OAF_jail_fear.wav,OAF,jail,fear,female
OAF_loaf_disgust.wav,OAF,loaf,disgust,female
YAF_bite_sad.wav,YAF,bite,sad,female
YAF_fail_happy.wav,YAF,fail,happy,female
OAF_cheek_happy.wav,OAF,cheek,happy,female
YAF_check_happy.wav,YAF,check,happy,female
OAF_mode_angry.wav,OAF,mode,angry,female
OAF_bar_angry.wav,OAF,bar,angry,female
YAF_sure_ps.wav,YAF,sure,ps,female
OAF_pike_sad.wav,OAF,pike,sad,female
OAF_kite_sad.wav,OAF,kite,sad,female
YAF_ring_fear.wav,YAF,ring,fear,female
YAF_chain_happy.wav,YAF,chain,happy,female
YAF_dip_fear.wav,YAF,dip,fear,female
YAF_bath_angry.wav,YAF,bath,angry,female
OAF_far_happy.wav,OAF,far,happy,female
OAF_gas_ps.wav,OAF,gas,ps,female
OAF_pool_happy.wav,OAF,pool,happy,female
YAF_dodge_disgust.wav,YAF,dodge,disgust,female
YAF_peg_sad.wav,YAF,peg,sad,female
OAF_wire_disgust.wav,OAF,wire,disgust,female
YAF_home_neutral.wav,YAF,home,neutral,female
YAF_jug_neutral.wav,YAF,jug,neutral,female
OAF_turn_sad.wav,OAF,turn,sad,female
OAF_get_happy.wav,OAF,get,happy,female
YAF_thought_ps.wav,YAF,thought,ps,female
YAF_near_happy.wav,YAF,near,happy,female
YAF_date_ps.wav,YAF,date,ps,female
OAF_perch_happy.wav,OAF,perch,happy,female
OAF_said_happy.wav,OAF,said,happy,female
OAF_book_happy.wav,OAF,book,happy,female
OAF_boat_angry.wav,OAF,boat,angry,female
YAF_nag_happy.wav,YAF,nag,happy,female
OAF_gas_neutral.wav,OAF,gas,neutral,female
YAF_nag_fear.wav,YAF,nag,fear,female
YAF_met_disgust.wav,YAF,met,disgust,female
YAF_turn_happy.wav,YAF,turn,happy,female
YAF_learn_disgust.wav,YAF,learn,disgust,female
OAF_soap_angry.wav,OAF,soap,angry,female
YAF_dab_neutral.wav,YAF,dab,neutral,female
OAF_said_neutral.wav,OAF,said,neutral,female
YAF_page_sad.wav,YAF,page,sad,female
OAF_dime_sad.wav,OAF,dime,sad,female
YAF_rose_angry.wav,YAF,rose,angry,female
YAF_fat_angry.wav,YAF,fat,angry,female
YAF_hash_angry.wav,YAF,hash,angry,female
OAF_void_happy.wav,OAF,void,happy,female
YAF_when_angry.wav,YAF,when,angry,female
YAF_yes_fear.wav,YAF,yes,fear,female
YAF_talk_ps.wav,YAF,talk,ps,female
YAF_yes_disgust.wav,YAF,yes,disgust,female
OAF_thumb_happy.wav,OAF,thumb,happy,female
OAF_mood_happy.wav,OAF,mood,happy,female
YAF_dab_angry.wav,YAF,dab,angry,female
OAF_lore_angry.wav,OAF,lore,angry,female
YAF_death_angry.wav,YAF,death,angry,female
OAF_wash_happy.wav,OAF,wash,happy,female
OAF_keg_happy.wav,OAF,keg,happy,female
YAF_lot_sad.wav,YAF,lot,sad,female
YAF_sheep_fear.wav,YAF,sheep,fear,female
OAF_limb_happy.wav,OAF,limb,happy,female
OAF_neat_neutral.wav,OAF,neat,neutral,female
OAF_lid_angry.wav,OAF,lid,angry,female
YAF_pearl_happy.wav,YAF,pearl,happy,female
OAF_should_ps.wav,OAF,should,ps,female
OAF_red_angry.wav,OAF,red,angry,female
OAF_rose_neutral.wav,OAF,rose,neutral,female
YAF_mop_happy.wav,YAF,mop,happy,female
YAF_gaze_sad.wav,YAF,gaze,sad,female
YAF_knock_neutral.wav,YAF,knock,neutral,female
OAF_learn_happy.wav,OAF,learn,happy,female
YAF_room_disgust.wav,YAF,room,disgust,female
YAF_neat_sad.wav,YAF,neat,sad,female
OAF_limb_disgust.wav,OAF,limb,disgust,female
YAF_cab_sad.wav,YAF,cab,sad,female
OAF_read_angry.wav,OAF,read,angry,female
YAF_whip_happy.wav,YAF,whip,happy,female
YAF_ring_neutral.wav,YAF,ring,neutral,female
YAF_tool_neutral.wav,YAF,tool,neutral,female
YAF_king_sad.wav,YAF,king,sad,female
OAF_shawl_neutral.wav,OAF,shawl,neutral,female
YAF_merge_sad.wav,YAF,merge,sad,female
YAF_dip_neutral.wav,YAF,dip,neutral,female
OAF_wife_sad.wav,OAF,wife,sad,female
OAF_wash_ps.wav,OAF,wash,ps,female
YAF_came_sad.wav,YAF,came,sad,female
YAF_walk_neutral.wav,YAF,walk,neutral,female
OAF_get_ps.wav,OAF,get,ps,female
YAF_mouse_happy.wav,YAF,mouse,happy,female
OAF_yearn_sad.wav,OAF,yearn,sad,female
YAF_hire_sad.wav,YAF,hire,sad,female
YAF_puff_neutral.wav,YAF,puff,neutral,female
YAF_talk_sad.wav,YAF,talk,sad,female
YAF_white_angry.wav,YAF,white,angry,female
OAF_gaze_neutral.wav,OAF,gaze,neutral,female
YAF_lot_neutral.wav,YAF,lot,neutral,female
OAF_rain_ps.wav,OAF,rain,ps,female
YAF_bean_sad.wav,YAF,bean,sad,female
OAF_perch_ps.wav,OAF,perch,ps,female
YAF_whip_sad.wav,YAF,whip,sad,female
YAF_tape_sad.wav,YAF,tape,sad,female
YAF_which_ps.wav,YAF,which,ps,female
OAF_half_ps.wav,OAF,half,ps,female
OAF_death_sad.wav,OAF,death,sad,female
OAF_haze_angry.wav,OAF,haze,angry,female
YAF_jar_angry.wav,YAF,jar,angry,female
OAF_fit_happy.wav,OAF,fit,happy,female
OAF_vine_sad.wav,OAF,vine,sad,female
OAF_nag_disgust.wav,OAF,nag,disgust,female
OAF_door_fear.wav,OAF,door,fear,female
OAF_judge_neutral.wav,OAF,judge,neutral,female
YAF_which_fear.wav,YAF,which,fear,female
YAF_juice_sad.wav,YAF,juice,sad,female
YAF_rat_fear.wav,YAF,rat,fear,female
YAF_when_sad.wav,YAF,when,sad,female
YAF_match_fear.wav,YAF,match,fear,female
OAF_chain_neutral.wav,OAF,chain,neutral,female
OAF_food_disgust.wav,OAF,food,disgust,female
OAF_chalk_happy.wav,OAF,chalk,happy,female
YAF_team_angry.wav,YAF,team,angry,female
YAF_burn_fear.wav,YAF,burn,fear,female
OAF_sure_disgust.wav,OAF,sure,disgust,female
YAF_love_angry.wav,YAF,love,angry,female
YAF_lid_fear.wav,YAF,lid,fear,female
OAF_peg_angry.wav,OAF,peg,angry,female
YAF_gaze_angry.wav,YAF,gaze,angry,female
YAF_kite_angry.wav,YAF,kite,angry,female
YAF_pick_happy.wav,YAF,pick,happy,female
YAF_late_sad.wav,YAF,late,sad,female
OAF_calm_happy.wav,OAF,calm,happy,female
YAF_south_disgust.wav,YAF,south,disgust,female
YAF_numb_happy.wav,YAF,numb,happy,female
YAF_deep_fear.wav,YAF,deep,fear,female
OAF_search_disgust.wav,OAF,search,disgust,female
YAF_peg_neutral.wav,YAF,peg,neutral,female
YAF_vine_disgust.wav,YAF,vine,disgust,female
YAF_near_ps.wav,YAF,near,ps,female
OAF_take_happy.wav,OAF,take,happy,female
YAF_seize_happy.wav,YAF,seize,happy,female
YAF_jail_ps.wav,YAF,jail,ps,female
OAF_juice_ps.wav,OAF,juice,ps,female
OAF_book_disgust.wav,OAF,book,disgust,female
YAF_yearn_disgust.wav,YAF,yearn,disgust,female
OAF_hurl_ps.wav,OAF,hurl,ps,female
OAF_tape_ps.wav,OAF,tape,ps,female
YAF_nag_ps.wav,YAF,nag,ps,female
OAF_sure_sad.wav,OAF,sure,sad,female
OAF_limb_fear.wav,OAF,limb,fear,female
OAF_reach_ps.wav,OAF,reach,ps,female
OAF_wash_sad.wav,OAF,wash,sad,female
OAF_rot_happy.wav,OAF,rot,happy,female
YAF_far_fear.wav,YAF,far,fear,female
YAF_king_disgust.wav,YAF,king,disgust,female
OAF_keen_disgust.wav,OAF,keen,disgust,female
YAF_wheat_sad.wav,YAF,wheat,sad,female
OAF_hire_happy.wav,OAF,hire,happy,female
YAF_gin_angry.wav,YAF,gin,angry,female
YAF_gap_ps.wav,YAF,gap,ps,female
OAF_mode_sad.wav,OAF,mode,sad,female
YAF_bite_disgust.wav,YAF,bite,disgust,female
YAF_hall_angry.wav,YAF,hall,angry,female
OAF_king_happy.wav,OAF,king,happy,female
OAF_tape_disgust.wav,OAF,tape,disgust,female
YAF_week_ps.wav,YAF,week,ps,female
YAF_wire_angry.wav,YAF,wire,angry,female
YAF_seize_disgust.wav,YAF,seize,disgust,female
OAF_bought_angry.wav,OAF,bought,angry,female
OAF_team_disgust.wav,OAF,team,disgust,female
YAF_when_fear.wav,YAF,when,fear,female
YAF_room_sad.wav,YAF,room,sad,female
OAF_rough_disgust.wav,OAF,rough,disgust,female
YAF_mob_sad.wav,YAF,mob,sad,female
OAF_late_fear.wav,OAF,late,fear,female
YAF_mouse_ps.wav,YAF,mouse,ps,female
YAF_merge_disgust.wav,YAF,merge,disgust,female
OAF_size_sad.wav,OAF,size,sad,female
OAF_merge_fear.wav,OAF,merge,fear,female
YAF_search_neutral.wav,YAF,search,neutral,female
OAF_youth_fear.wav,OAF,youth,fear,female
OAF_wash_disgust.wav,OAF,wash,disgust,female
OAF_void_neutral.wav,OAF,void,neutral,female
YAF_luck_disgust.wav,YAF,luck,disgust,female
YAF_learn_ps.wav,YAF,learn,ps,female
YAF_limb_angry.wav,YAF,limb,angry,female
YAF_mill_sad.wav,YAF,mill,sad,female
YAF_turn_fear.wav,YAF,turn,fear,female
OAF_shout_happy.wav,OAF,shout,happy,female
OAF_beg_ps.wav,OAF,beg,ps,female
OAF_bean_ps.wav,OAF,bean,ps,female
YAF_wash_angry.wav,YAF,wash,angry,female
OAF_lose_disgust.wav,OAF,lose,disgust,female
YAF_far_disgust.wav,YAF,far,disgust,female
YAF_lore_happy.wav,YAF,lore,happy,female
YAF_mood_angry.wav,YAF,mood,angry,female
YAF_beg_fear.wav,YAF,beg,fear,female
YAF_rough_ps.wav,YAF,rough,ps,female
YAF_tip_angry.wav,YAF,tip,angry,female
OAF_base_sad.wav,OAF,base,sad,female
YAF_late_neutral.wav,YAF,late,neutral,female
YAF_young_sad.wav,YAF,young,sad,female
OAF_when_happy.wav,OAF,when,happy,female
YAF_void_angry.wav,YAF,void,angry,female
OAF_hash_happy.wav,OAF,hash,happy,female
YAF_search_sad.wav,YAF,search,sad,female
OAF_rose_happy.wav,OAF,rose,happy,female
OAF_said_ps.wav,OAF,said,ps,female
OAF_wheat_happy.wav,OAF,wheat,happy,female
OAF_keg_fear.wav,OAF,keg,fear,female
YAF_far_sad.wav,YAF,far,sad,female
YAF_neat_fear.wav,YAF,neat,fear,female
OAF_search_ps.wav,OAF,search,ps,female
OAF_tough_happy.wav,OAF,tough,happy,female
YAF_shirt_disgust.wav,YAF,shirt,disgust,female
YAF_ditch_fear.wav,YAF,ditch,fear,female
YAF_soap_happy.wav,YAF,soap,happy,female
OAF_turn_angry.wav,OAF,turn,angry,female
YAF_mill_disgust.wav,YAF,mill,disgust,female
YAF_boat_ps.wav,YAF,boat,ps,female
YAF_boat_happy.wav,YAF,boat,happy,female
YAF_book_angry.wav,YAF,book,angry,female
YAF_fail_disgust.wav,YAF,fail,disgust,female
OAF_thin_sad.wav,OAF,thin,sad,female
OAF_cause_happy.wav,OAF,cause,happy,female
YAF_pole_disgust.wav,YAF,pole,disgust,female
YAF_said_angry.wav,YAF,said,angry,female
YAF_gin_disgust.wav,YAF,gin,disgust,female
YAF_door_neutral.wav,YAF,door,neutral,female
OAF_moon_ps.wav,OAF,moon,ps,female
OAF_near_angry.wav,OAF,near,angry,female
OAF_dodge_sad.wav,OAF,dodge,sad,female
OAF_have_fear.wav,OAF,have,fear,female
OAF_dodge_happy.wav,OAF,dodge,happy,female
YAF_pool_angry.wav,YAF,pool,angry,female
OAF_beg_happy.wav,OAF,beg,happy,female
YAF_note_neutral.wav,YAF,note,neutral,female
OAF_bath_happy.wav,OAF,bath,happy,female
OAF_shack_ps.wav,OAF,shack,ps,female
OAF_haze_neutral.wav,OAF,haze,neutral,female
OAF_kick_sad.wav,OAF,kick,sad,female
OAF_shall_angry.wav,OAF,shall,angry,female
YAF_back_fear.wav,YAF,back,fear,female
OAF_came_fear.wav,OAF,came,fear,female
YAF_keg_ps.wav,YAF,keg,ps,female
YAF_mode_happy.wav,YAF,mode,happy,female
OAF_dead_sad.wav,OAF,dead,sad,female
YAF_mouse_disgust.wav,YAF,mouse,disgust,female
OAF_gun_disgust.wav,OAF,gun,disgust,female
OAF_thought_fear.wav,OAF,thought,fear,female
YAF_tell_ps.wav,YAF,tell,ps,female
OAF_kite_ps.wav,OAF,kite,ps,female
YAF_kill_ps.wav,YAF,kill,ps,female
OAF_mill_ps.wav,OAF,mill,ps,female
OAF_make_sad.wav,OAF,make,sad,female
OAF_juice_angry.wav,OAF,juice,angry,female
OAF_fail_angry.wav,OAF,fail,angry,female
OAF_lease_angry.wav,OAF,lease,angry,female
YAF_keep_ps.wav,YAF,keep,ps,female
YAF_pearl_neutral.wav,YAF,pearl,neutral,female
OAF_half_sad.wav,OAF,half,sad,female
OAF_goose_ps.wav,OAF,goose,ps,female
YAF_young_angry.wav,YAF,young,angry,female
YAF_dog_angry.wav,YAF,dog,angry,female
OAF_white_sad.wav,OAF,white,sad,female
OAF_gap_sad.wav,OAF,gap,sad,female
OAF_wire_happy.wav,OAF,wire,happy,female
